,optionSymbol,expiration,side,strike,bid,ask,last,openInterest,volume,ticker,sector,logo
2470,NKE231215P00103000,1702674000,put,103.0,0.66,0.69,0.64,64,35,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2471,NKE231215P00104000,1702674000,put,104.0,0.85,0.89,0.92,118,37,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2472,NKE231215P00105000,1702674000,put,105.0,1.1,1.14,1.16,10110,681,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2473,NKE231215P00106000,1702674000,put,106.0,1.39,1.47,1.48,415,194,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2474,NKE231215P00107000,1702674000,put,107.0,1.77,1.85,1.77,58,257,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2475,NKE231215P00108000,1702674000,put,108.0,2.26,2.31,2.34,23,180,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2476,NKE231215P00109000,1702674000,put,109.0,2.78,2.85,2.91,0,5,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2477,NKE231215P00110000,1702674000,put,110.0,3.4,3.5,3.45,1022,21,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2478,NKE231215P00111000,1702674000,put,111.0,4.0,4.2,4.05,0,3,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2479,NKE231215P00112000,1702674000,put,112.0,4.75,5.0,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2480,NKE231215P00113000,1702674000,put,113.0,5.55,5.85,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2481,NKE231215P00114000,1702674000,put,114.0,6.4,6.8,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2482,NKE231215P00115000,1702674000,put,115.0,7.2,7.8,7.95,60,2,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2483,NKE231215P00116000,1702674000,put,116.0,8.25,8.8,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2484,NKE231215P00117000,1702674000,put,117.0,9.1,9.65,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2485,NKE231215P00118000,1702674000,put,118.0,10.05,10.7,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2486,NKE231215P00119000,1702674000,put,119.0,11.05,11.65,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2487,NKE231215P00120000,1702674000,put,120.0,11.95,12.5,13.18,5,2,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2488,NKE231215P00121000,1702674000,put,121.0,13.0,13.6,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2489,NKE231215P00122000,1702674000,put,122.0,14.0,14.55,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2490,NKE231215P00123000,1702674000,put,123.0,15.05,15.6,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2491,NKE231215P00125000,1702674000,put,125.0,17.0,18.2,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2492,NKE231215P00130000,1702674000,put,130.0,21.95,22.6,23.37,0,1,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2493,NKE231215P00135000,1702674000,put,135.0,26.95,27.55,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2494,NKE231215P00140000,1702674000,put,140.0,31.95,32.55,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2495,NKE231215P00145000,1702674000,put,145.0,36.9,37.55,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2496,NKE231215P00150000,1702674000,put,150.0,41.9,42.55,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2497,NKE231215P00155000,1702674000,put,155.0,46.95,47.5,0.0,0,0,NKE,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/NKE.png
2498,MCD231215C00145000,1702674000,call,145.0,136.3,138.2,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2499,MCD231215C00150000,1702674000,call,150.0,130.9,132.9,142.1,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2500,MCD231215C00155000,1702674000,call,155.0,126.15,127.95,134.45,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2501,MCD231215C00160000,1702674000,call,160.0,121.25,122.9,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2502,MCD231215C00165000,1702674000,call,165.0,116.4,117.9,86.05,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2503,MCD231215C00170000,1702674000,call,170.0,111.2,112.75,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2504,MCD231215C00175000,1702674000,call,175.0,106.0,107.85,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2505,MCD231215C00180000,1702674000,call,180.0,100.95,102.75,88.35,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2506,MCD231215C00185000,1702674000,call,185.0,96.15,97.75,74.15,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2507,MCD231215C00190000,1702674000,call,190.0,91.25,92.9,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2508,MCD231215C00195000,1702674000,call,195.0,86.15,88.0,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2509,MCD231215C00200000,1702674000,call,200.0,81.3,83.1,59.35,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2510,MCD231215C00205000,1702674000,call,205.0,76.45,78.1,62.55,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2511,MCD231215C00210000,1702674000,call,210.0,71.4,72.95,47.25,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2512,MCD231215C00215000,1702674000,call,215.0,66.05,68.1,64.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2513,MCD231215C00220000,1702674000,call,220.0,61.2,63.0,41.6,1,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2514,MCD231215C00225000,1702674000,call,225.0,56.5,57.85,35.45,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2515,MCD231215C00230000,1702674000,call,230.0,51.5,52.75,38.62,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2516,MCD231215C00235000,1702674000,call,235.0,46.2,47.8,33.98,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2517,MCD231215C00237500,1702674000,call,237.5,43.8,45.3,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2518,MCD231215C00240000,1702674000,call,240.0,41.4,43.15,30.15,4,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2519,MCD231215C00242500,1702674000,call,242.5,38.8,40.3,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2520,MCD231215C00245000,1702674000,call,245.0,36.5,38.25,35.06,14,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2521,MCD231215C00247500,1702674000,call,247.5,33.95,35.3,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2522,MCD231215C00250000,1702674000,call,250.0,31.4,32.6,32.0,3,1,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2523,MCD231215C00252500,1702674000,call,252.5,29.05,30.5,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2524,MCD231215C00255000,1702674000,call,255.0,26.45,27.9,26.62,3809,2,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2525,MCD231215C00257500,1702674000,call,257.5,24.05,25.45,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2526,MCD231215C00260000,1702674000,call,260.0,21.5,22.75,21.95,1151,6,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2527,MCD231215C00262500,1702674000,call,262.5,19.0,20.4,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2528,MCD231215C00265000,1702674000,call,265.0,16.4,17.7,17.1,1239,5,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2529,MCD231215C00267500,1702674000,call,267.5,14.3,15.45,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2530,MCD231215C00270000,1702674000,call,270.0,12.0,12.5,12.25,2149,38,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2531,MCD231215C00272500,1702674000,call,272.5,9.8,10.4,9.95,0,20,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2532,MCD231215C00275000,1702674000,call,275.0,7.75,8.0,7.65,3409,181,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2533,MCD231215C00277500,1702674000,call,277.5,5.85,6.05,5.5,527,17,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2534,MCD231215C00280000,1702674000,call,280.0,4.25,4.4,4.3,3760,239,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2535,MCD231215C00282500,1702674000,call,282.5,2.95,3.1,3.04,53,87,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2536,MCD231215C00285000,1702674000,call,285.0,1.95,2.03,1.94,2031,629,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2537,MCD231215C00287500,1702674000,call,287.5,1.24,1.31,1.26,79,29,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2538,MCD231215C00290000,1702674000,call,290.0,0.75,0.8,0.77,3240,1079,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2539,MCD231215C00292500,1702674000,call,292.5,0.45,0.52,0.5,25,18,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2540,MCD231215C00295000,1702674000,call,295.0,0.28,0.31,0.32,823,540,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2541,MCD231215C00300000,1702674000,call,300.0,0.05,0.17,0.1,1498,20,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2542,MCD231215C00305000,1702674000,call,305.0,0.03,0.38,0.07,438,10,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2543,MCD231215C00310000,1702674000,call,310.0,0.01,0.1,0.06,64,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2544,MCD231215C00315000,1702674000,call,315.0,0.01,0.08,0.04,93,1,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2545,MCD231215C00320000,1702674000,call,320.0,0.0,0.75,0.38,57,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2546,MCD231215C00325000,1702674000,call,325.0,0.0,0.04,0.18,63,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2547,MCD231215C00330000,1702674000,call,330.0,0.0,0.75,0.1,49,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2548,MCD231215C00335000,1702674000,call,335.0,0.0,0.35,0.02,15,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2549,MCD231215C00340000,1702674000,call,340.0,0.0,0.07,0.03,43,1,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2550,MCD231215C00345000,1702674000,call,345.0,0.0,0.75,0.01,91,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2551,MCD231215C00350000,1702674000,call,350.0,0.0,0.75,0.02,14,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2552,MCD231215C00355000,1702674000,call,355.0,0.0,0.05,0.05,1,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2553,MCD231215C00360000,1702674000,call,360.0,0.0,0.75,0.02,1,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2554,MCD231215C00365000,1702674000,call,365.0,0.0,0.75,0.02,113,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2555,MCD231215C00370000,1702674000,call,370.0,0.0,0.75,0.04,6,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2556,MCD231215C00375000,1702674000,call,375.0,0.0,0.75,0.02,3,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2557,MCD231215C00380000,1702674000,call,380.0,0.0,0.75,0.21,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2558,MCD231215C00385000,1702674000,call,385.0,0.0,0.01,0.75,1,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2559,MCD231215C00390000,1702674000,call,390.0,0.0,0.75,0.02,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2560,MCD231215P00145000,1702674000,put,145.0,0.0,0.12,0.09,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2561,MCD231215P00150000,1702674000,put,150.0,0.0,0.24,0.09,45,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2562,MCD231215P00155000,1702674000,put,155.0,0.0,0.07,0.04,13,4,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2563,MCD231215P00160000,1702674000,put,160.0,0.0,0.04,0.01,28,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2564,MCD231215P00165000,1702674000,put,165.0,0.0,0.26,0.2,1,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2565,MCD231215P00170000,1702674000,put,170.0,0.0,0.2,0.15,12,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2566,MCD231215P00175000,1702674000,put,175.0,0.0,0.15,0.11,1,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2567,MCD231215P00180000,1702674000,put,180.0,0.0,0.03,0.02,345,5,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2568,MCD231215P00185000,1702674000,put,185.0,0.0,0.03,0.02,11,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2569,MCD231215P00190000,1702674000,put,190.0,0.0,0.15,0.05,10,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2570,MCD231215P00195000,1702674000,put,195.0,0.0,0.15,0.05,8,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2571,MCD231215P00200000,1702674000,put,200.0,0.0,0.03,0.03,740,2,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2572,MCD231215P00205000,1702674000,put,205.0,0.0,0.03,0.03,38,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2573,MCD231215P00210000,1702674000,put,210.0,0.0,0.64,0.04,13,20,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2574,MCD231215P00215000,1702674000,put,215.0,0.0,0.07,0.75,9,1,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2575,MCD231215P00220000,1702674000,put,220.0,0.0,0.11,0.05,28,2,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2576,MCD231215P00225000,1702674000,put,225.0,0.02,0.09,0.08,14,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2577,MCD231215P00230000,1702674000,put,230.0,0.08,0.12,0.09,588,8,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2578,MCD231215P00235000,1702674000,put,235.0,0.04,0.13,0.1,25,3,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2579,MCD231215P00237500,1702674000,put,237.5,0.04,0.24,0.12,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2580,MCD231215P00240000,1702674000,put,240.0,0.1,0.18,0.12,2647,9,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2581,MCD231215P00242500,1702674000,put,242.5,0.05,0.25,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2582,MCD231215P00245000,1702674000,put,245.0,0.14,0.24,0.19,648,4,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2583,MCD231215P00247500,1702674000,put,247.5,0.07,0.41,0.18,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2584,MCD231215P00250000,1702674000,put,250.0,0.12,0.21,0.19,1060,27,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2585,MCD231215P00252500,1702674000,put,252.5,0.08,0.47,0.32,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2586,MCD231215P00255000,1702674000,put,255.0,0.16,0.23,0.22,3093,18,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2587,MCD231215P00257500,1702674000,put,257.5,0.05,0.42,0.23,0,1,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2588,MCD231215P00260000,1702674000,put,260.0,0.25,0.31,0.3,2165,67,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2589,MCD231215P00262500,1702674000,put,262.5,0.31,0.38,0.34,18,7,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2590,MCD231215P00265000,1702674000,put,265.0,0.4,0.48,0.45,1233,50,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2591,MCD231215P00267500,1702674000,put,267.5,0.53,0.63,0.62,51,24,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2592,MCD231215P00270000,1702674000,put,270.0,0.75,0.85,0.82,2102,565,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2593,MCD231215P00272500,1702674000,put,272.5,1.06,1.2,1.16,116,48,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2594,MCD231215P00275000,1702674000,put,275.0,1.54,1.66,1.58,766,106,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2595,MCD231215P00277500,1702674000,put,277.5,2.21,2.34,2.27,44,193,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2596,MCD231215P00280000,1702674000,put,280.0,3.1,3.25,3.28,1548,87,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2597,MCD231215P00282500,1702674000,put,282.5,4.3,4.5,4.35,5,9,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2598,MCD231215P00285000,1702674000,put,285.0,5.85,6.05,6.27,91,4,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2599,MCD231215P00287500,1702674000,put,287.5,7.6,7.95,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2600,MCD231215P00290000,1702674000,put,290.0,9.6,10.45,10.25,52,7,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2601,MCD231215P00292500,1702674000,put,292.5,11.7,12.8,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2602,MCD231215P00295000,1702674000,put,295.0,13.9,15.25,28.5,222,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2603,MCD231215P00300000,1702674000,put,300.0,18.9,20.4,25.1,44,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2604,MCD231215P00305000,1702674000,put,305.0,23.8,25.25,35.15,10,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2605,MCD231215P00310000,1702674000,put,310.0,28.55,30.4,40.5,46,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2606,MCD231215P00315000,1702674000,put,315.0,33.75,35.25,36.95,6,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2607,MCD231215P00320000,1702674000,put,320.0,38.75,40.25,44.4,12,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2608,MCD231215P00325000,1702674000,put,325.0,43.6,45.05,49.35,4,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2609,MCD231215P00330000,1702674000,put,330.0,48.4,50.0,62.9,12,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2610,MCD231215P00335000,1702674000,put,335.0,53.45,55.2,40.2,40,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2611,MCD231215P00340000,1702674000,put,340.0,58.7,60.0,54.05,3,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2612,MCD231215P00345000,1702674000,put,345.0,63.4,65.0,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2613,MCD231215P00350000,1702674000,put,350.0,68.7,70.1,93.05,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2614,MCD231215P00355000,1702674000,put,355.0,73.65,75.15,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2615,MCD231215P00360000,1702674000,put,360.0,78.35,80.5,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2616,MCD231215P00365000,1702674000,put,365.0,83.6,85.0,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2617,MCD231215P00370000,1702674000,put,370.0,88.6,90.4,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2618,MCD231215P00375000,1702674000,put,375.0,93.65,95.0,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2619,MCD231215P00380000,1702674000,put,380.0,98.65,100.05,107.99,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2620,MCD231215P00385000,1702674000,put,385.0,103.35,105.0,0.0,0,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2621,MCD231215P00390000,1702674000,put,390.0,108.6,109.9,103.45,1,0,MCD,Consumer Discretionary,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/MCD.png
2622,PG231215C00080000,1702674000,call,80.0,70.5,71.7,,0,0,PG,Consumer Staples,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/PG.png
2623,PG231215C00085000,1702674000,call,85.0,66.0,66.65,,0,0,PG,Consumer Staples,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/PG.png
2624,PG231215C00090000,1702674000,call,90.0,60.85,61.8,59.35,6,0,PG,Consumer Staples,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/PG.png
2625,PG231215C00095000,1702674000,call,95.0,56.0,56.7,56.05,3,0,PG,Consumer Staples,https://storage.googleapis.com/iexcloud-hl37opg/api/logos/PG.png
